"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 22 15:10:47 GMT 2024","Tue Oct 22 15:10:54 GMT 2024","7617","chromium","generalInfoTab.spec.ts","General info tab","","","Verify unit name section",""
"passed","Tue Oct 22 15:12:41 GMT 2024","Tue Oct 22 15:12:49 GMT 2024","7898","chromium","priceTab.spec.ts","Price tab","","","Verify ""Далі"" button",""
"passed","Tue Oct 22 15:10:47 GMT 2024","Tue Oct 22 15:10:54 GMT 2024","7561","chromium","generalInfoTab.spec.ts","General info tab","","","Verify vehicle manufacturer section",""
"passed","Tue Oct 22 15:10:47 GMT 2024","Tue Oct 22 15:11:22 GMT 2024","34960","chromium","generalInfoTab.spec.ts","General info tab","","","Verify category section",""
"passed","Tue Oct 22 15:12:47 GMT 2024","Tue Oct 22 15:12:54 GMT 2024","7219","chromium","priceTab.spec.ts","Price tab","","","Verify the data entry in the ""Вартість Ваших послуг *"" price input",""
"passed","Tue Oct 22 15:11:38 GMT 2024","Tue Oct 22 15:11:46 GMT 2024","7924","chromium","photoTab.spec.ts","Photo tab","","","Verify ""Назад"" button",""
"passed","Tue Oct 22 15:11:37 GMT 2024","Tue Oct 22 15:11:44 GMT 2024","7362","chromium","photoTab.spec.ts","Photo tab","","","Verify uploading of invalid size file",""
"passed","Tue Oct 22 15:10:54 GMT 2024","Tue Oct 22 15:11:00 GMT 2024","6040","chromium","generalInfoTab.spec.ts","General info tab","","","Verify model name input field",""
"passed","Tue Oct 22 15:11:51 GMT 2024","Tue Oct 22 15:11:59 GMT 2024","7742","chromium","photoTab.spec.ts","Photo tab","","","Verify image moving",""
"passed","Tue Oct 22 15:10:55 GMT 2024","Tue Oct 22 15:11:00 GMT 2024","4910","chromium","generalInfoTab.spec.ts","General info tab","","","Verify technical characteristics section",""
"passed","Tue Oct 22 15:11:00 GMT 2024","Tue Oct 22 15:11:16 GMT 2024","16102","chromium","generalInfoTab.spec.ts","General info tab","","","Verify ""Далі"" button",""
"passed","Tue Oct 22 15:10:47 GMT 2024","Tue Oct 22 15:10:53 GMT 2024","6739","chromium","generalInfoTab.spec.ts","General info tab","","","Verify body title and tab titles",""
"passed","Tue Oct 22 15:11:13 GMT 2024","Tue Oct 22 15:11:16 GMT 2024","3335","chromium","login.spec.ts","Authorization form","","","Authorization with invalid phone",""
